STATE,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,NONELSEC,TCAPOUT
Utah,WAYNE CO SCH DIST,2015,6299,426,4380,1493,6427,5930,3579,2128,223,81,413
Utah,OGDEN CITY SCH DIST,2015,123646,22377,59702,41567,127282,98534,51663,39208,7663,0,23377
Utah,WEBER CO SCH DIST,2015,231622,18408,146902,66312,239476,202281,131424,57468,13389,0,31723
Vermont,MIDDLEBURY INC SCH DIST,2015,7363,11,6873,479,7878,5726,3772,1756,198,0,259
Vermont,ADDISON TOWN SCH DIST,2015,1548,19,1478,51,1427,1017,529,403,85,0,0
Vermont,BRIDPORT TOWN SCHS DIST,2015,1610,2,1547,61,1608,1168,755,354,59,0,15
Vermont,BRISTOL TOWN SCH DIST,2015,4887,4,4849,34,4904,4269,3039,1196,34,0,0
Vermont,CORNWALL TOWN SCH DIST,2015,1522,3,1474,45,1557,1091,747,294,50,0,14
Vermont,FERRISBURG TOWN SCH DIST,2015,3797,33,3602,162,3703,2563,1568,841,154,0,17
Vermont,GOSHEN TOWN SCH DIST,2015,135,6,129,0,141,1,0,1,0,0,0
Vermont,LEICESTER TOWN SCH DIST,2015,1181,2,1166,13,1181,781,528,253,0,0,0
Vermont,LINCOLN TOWN SCH DIST,2015,2061,8,2013,40,2098,1570,1050,505,15,0,195
Vermont,MONKTON TOWN SCH DIST,2015,2833,0,2811,22,2670,2142,1360,762,20,0,0
Vermont,NEW HAVEN TOWN SCH DIST,2015,1818,0,1805,13,1716,1447,939,495,13,0,0
Vermont,ORWELL TOWN SCH DIST,2015,1808,0,1676,132,1779,1427,866,498,63,0,23
Vermont,RIPTON TOWN SCH DIST,2015,953,17,750,186,964,689,439,222,28,0,2
Vermont,SALISBURY TOWN SCH DIST,2015,1846,5,1695,146,1941,1457,1008,389,60,0,23
Vermont,SHOREHAM TOWN SCH DIST,2015,1574,3,1496,75,1673,1190,822,301,67,0,12
Vermont,STARKSBORO TOWN SCH DIST,2015,2758,0,2719,39,2747,2216,1495,701,20,0,106
Vermont,WEYBRIDGE TOWN SCH DIST,2015,1072,1,968,103,1079,791,455,298,38,0,10
Vermont,WHITING TOWN SCH DIST,2015,660,0,648,12,688,424,293,131,0,0,17
Vermont,PATRICIA A HANNAFORD REGIONAL TECHNICAL CENTER SCHOOL DISTRICT,2015,4002,175,1937,1890,3459,3177,1531,1571,75,149,71
Vermont,ADDISON CENTRAL SUPV UNION,2015,11842,1822,541,9479,10584,9785,5167,4618,0,0,50
Vermont,ADDISON NORTHEAST SUPV UNION,2015,6427,1488,318,4621,5529,5457,1234,3162,1061,0,72
Vermont,ADDISON NORTHWEST SUPV UNION,2015,7689,1229,521,5939,8170,6792,4134,2618,40,0,32
Vermont,VERGENNES UNION ELEM SCH DISTRICT 44,2015,4528,56,4437,35,4362,2754,1714,878,162,0,26
Vermont,MIDDLEBURY UNION HIGH SCH DISTRICT 3,2015,19193,16,18098,1079,18714,13750,9053,4320,377,0,413
Vermont,VERGENNES UNION HI SCH DIST 5,2015,10988,54,10483,451,12066,6720,4048,2435,237,0,1970
Vermont,MOUNT ABRAHAM UNION HIGH SCHOOL,2015,14285,0,14101,184,13620,11513,7921,3498,94,14,68
Vermont,BENNINGTON INC SCH DIST,2015,13055,10,12721,324,13091,7628,4319,3307,2,0,215
Vermont,NORTH BENNINGTON SCH DIST,2015,2184,0,2079,105,2142,1545,1502,43,0,0,0
Vermont,ARLINGTON TOWN SCH DIST,2015,6845,98,6113,634,6776,5051,3263,1567,221,0,86
Vermont,DORSET TOWN SCH DIST,2015,5283,4,4976,303,5493,5034,3809,1109,116,0,46
Vermont,MANCHESTER TOWN SCH DIST,2015,12226,4,10993,1229,12415,11413,9153,2098,162,0,88
Vermont,POWNAL TOWN SCH DIST,2015,4508,3,4493,12,4392,2740,1646,1094,0,0,38
Vermont,READSBORO TOWN SCH DIST,2015,1333,8,1272,53,1311,812,461,310,41,0,11
Vermont,RUPERT TOWN SCH DIST,2015,522,0,522,0,527,271,139,132,0,0,0
Vermont,SANDGATE TOWN SCH DIST,2015,704,0,703,1,710,229,226,3,0,0,0
Vermont,SEARSBURG TOWN SCH DIST,2015,365,6,358,1,396,119,65,54,0,0,0
Vermont,SHAFTSBURY TOWN SCH DIST,2015,3364,1,3321,42,3282,2073,1286,786,1,0,61
Vermont,STAMFORD TOWN SCH DIST,2015,1674,10,1649,15,1720,1018,577,410,31,0,3
Vermont,SUNDERLAND TOWN SCH DIST,2015,2537,234,2239,64,2360,1726,1309,380,37,0,7
Vermont,WINHALL TOWN SCH DIST,2015,3038,12,2894,132,3040,2565,2353,212,0,0,0
Vermont,WOODFORD HOLLOW TOWN SCH DIST,2015,498,152,326,20,486,356,235,121,0,0,6
Vermont,SOUTHWEST VERMONT REGIONAL TECHNICAL SCHOOL CENTER DISTRICT,2015,4067,144,2575,1348,3502,3107,1374,1614,119,137,258
Vermont,BATTENKILL VALLEY SUPERVISORY UNION,2015,2272,280,129,1863,2383,2355,1271,1084,0,0,6
Vermont,SOUTHWEST VERMONT SUPV UNION,2015,24653,5257,1256,18140,22587,21335,8961,10768,1606,0,192
Vermont,BENNINGTON-RUTLAND SUPV UNION,2015,4643,1819,302,2522,3638,3586,575,3011,0,0,10
Vermont,MT ANTHONY UNION HIGH SCH DIST 14,2015,26928,0,26373,555,26827,17333,10190,7141,2,0,487
Vermont,BARNET TOWN SCH DIST,2015,4924,0,4748,176,4925,4413,2878,1395,140,0,82
Vermont,BURKE TOWN SCH DIST,2015,6038,70,5028,940,5659,4054,2895,1050,109,0,490
Vermont,DANVILLE TOWN SCH DIST,2015,6077,0,5499,578,6451,6055,3759,2147,149,0,122
Vermont,HARDWICK TOWN SCH DIST,2015,4438,8,4356,74,4634,2981,1857,954,170,0,7
Vermont,KIRBY TOWN SCH DIST,2015,1414,0,1397,17,1351,1026,1001,25,0,0,0
Vermont,LYNDON TOWN SCH DIST,2015,12344,170,11825,349,12316,9334,7061,2028,245,0,93
Vermont,NEWARK TOWN SCH DIST,2015,1552,32,1355,165,1437,1273,882,340,51,0,32
Vermont,PEACHAM TOWN SCH DIST,2015,1726,1,1690,35,1747,1407,918,435,54,0,45
Vermont,ST JOHNSBURY TOWN SCHOOL DIST,2015,17830,1475,16000,355,17437,17206,12392,4417,397,0,78
Vermont,STANNARD TOWN SCH DIST,2015,601,0,601,0,464,21,0,21,0,0,0
Vermont,SUTTON TOWN SCH DIST,2015,2763,50,2666,47,2786,1958,1315,558,85,0,75
Vermont,WALDEN TOWN SCH DIST,2015,2603,0,2576,27,2540,2242,1560,618,64,0,14
Vermont,WATERFORD TOWN SCH DIST,2015,4318,0,4210,108,4354,4007,3062,875,70,0,19
Vermont,CALEDONIA CENTRAL SUPV UNION,2015,2598,1054,135,1409,1792,1785,302,1483,0,0,7
Vermont,CALEDONIA NORTH SUPV UNION,2015,8667,1903,5178,1586,8549,8519,5990,2466,63,0,30
Vermont,HAZEN UNION HIGH SCHOOL DIST 26,2015,7015,9,6333,673,7268,4911,3017,1706,188,0,0
Vermont,MILLERS RUN UNION SCH DIST 37,2015,3888,48,3792,48,3614,2636,1860,713,63,0,18
Vermont,ESSEX JCT INC SCH DIST,2015,20787,0,18264,2523,20926,16530,11571,4959,0,2240,511
Vermont,MILTON GRADED SCH DIST,2015,30402,1845,27589,968,26917,25790,15620,9184,986,0,481
Vermont,UNDERHILL INC SCH DIST,2015,1715,1,1648,66,1852,1125,680,379,66,0,45
Vermont,BOLTON TOWN SCH DIST,2015,1363,1,1340,22,1360,915,525,337,53,0,12
Vermont,BURLINGTON CITY SCHS,2015,83385,5756,70142,7487,83540,77231,48441,25679,3111,1786,2206
Vermont,CHARLOTTE TOWN SCH DIST,2015,7926,0,7690,236,7527,6159,3987,2057,115,0,199
Vermont,COLCHESTER SCH DIST,2015,38003,1564,34292,2147,38400,35150,20728,13362,1060,0,2447
Vermont,ESSEX TOWN SCH DIST,2015,22906,798,21312,796,22395,21902,13967,7377,558,0,359
Vermont,HINESBURG TOWN SCH DIST,2015,9251,0,8927,324,8755,6812,4642,2036,134,0,169
Vermont,HUNTINGTON SCH DIST,2015,2330,5,2240,85,2351,1468,954,402,112,0,57
Vermont,JERICHO TOWN SCH DIST,2015,4249,5,4100,144,4356,2891,1949,823,119,0,182
Vermont,RICHMOND TOWN SCH DIST,2015,4698,49,4528,121,4452,2982,2079,782,121,0,51
Vermont,SHELBURNE TOWN SCH DIST,2015,12802,0,12368,434,12938,10149,7444,2494,211,0,261
Vermont,SOUTH BURLINGTON CITY SCHOOL DIST,2015,49209,1421,43017,4771,48472,45375,28311,15137,1927,704,2042
Vermont,UNDERHILL TOWN SCH DIST,2015,2396,4,2331,61,2406,1433,876,497,60,0,38
Vermont,WESTFORD TOWN SCH DIST,2015,5225,0,5161,64,5051,3031,1851,1179,1,0,101
Vermont,WILLISTON TOWN SCH DIST,2015,18997,0,16136,2861,18475,13783,9804,3680,299,0,515
Vermont,ST GEORGE TOWN SCHOOL DISTRICT,2015,2109,0,2097,12,2073,44,38,6,0,0,0
Vermont,ESSEX COMM ED CTR UHSD 46,2015,34092,396,26658,7038,34552,29255,19794,7989,1472,656,755
Vermont,BUELS GORE SCHOOL DISTRICT,2015,50,0,49,1,84,10,9,1,0,0,0
Vermont,CHITTENDEN CENTRAL SUPV UNION,2015,7055,1279,173,5603,6481,4806,460,4233,113,0,77
Vermont,CHITTENDEN EAST SUPV UNION,2015,18415,1503,1739,15173,17459,17075,9688,7313,74,0,294
Vermont,CHITTENDEN SOUTH SUPV UNION,2015,18872,1891,877,16104,18272,16857,6805,9059,993,1314,101
Vermont,WINOOSKI SCHOOL DISTRICT,2015,16523,1973,14092,458,16118,15561,9821,5283,457,7,297
Vermont,CHAMPLAIN VALLEY UNION HIGH SCHOOL DIST 15,2015,23297,0,21194,2103,22347,16408,11080,4930,398,0,459
Vermont,MT MANSFIELD UNION SCH DIST 17,2015,28279,38,27041,1200,29832,17798,12036,4856,906,0,2219
Vermont,BLOOMFIELD TOWN SCH DIST,2015,439,0,439,0,358,31,3,28,0,0,0
Vermont,BRUNSWICK TOWN SCH DIST,2015,160,0,160,0,167,6,0,6,0,0,0
Vermont,BRIGHTON TOWN SCH DIST,2015,1860,0,1775,85,2019,1823,1146,659,18,0,46
Vermont,CANAAN TOWN SCH DIST,2015,3543,75,2468,1000,3444,2729,1589,1043,97,0,68
Vermont,CONCORD TOWN SCH DIST,2015,4265,0,3881,384,5161,4414,2983,1303,128,0,486
Vermont,EAST HAVEN TOWN SCH DIST,2015,524,0,520,4,781,434,420,14,0,0,0
Vermont,GRANBY TOWN SCH DIST,2015,146,1,145,0,132,53,37,16,0,0,0
Vermont,GUILDHALL TOWN SCH DIST,2015,663,0,541,122,751,500,338,128,34,0,5
Vermont,LEMINGTON TOWN SCH DIST,2015,159,0,159,0,195,4,0,4,0,0,0
Vermont,LUNENBURG TOWN SCH DIST,2015,2927,0,2903,24,3115,2644,1898,634,112,0,9
Vermont,MAIDSTONE TOWN SCH DIST,2015,241,0,236,5,236,54,32,22,0,0,0
Vermont,NORTON TOWN SCH DIST,2015,265,0,265,0,246,65,20,45,0,0,0
Vermont,VICTORY TOWN SCH DIST,2015,187,0,185,2,152,42,38,4,0,0,0
Vermont,ESSEX-CALENDONIA SUPV UNION,2015,3028,776,187,2065,2511,2509,586,1923,0,0,2
Vermont,ESSEX NORTH SUPERVISORY UNION,2015,1233,270,171,792,1241,1201,644,500,57,0,40
Vermont,ENOSBURG FALLS SCH DIST,2015,11292,128,7791,3373,11670,10810,6929,3456,425,100,203
Vermont,BAKERSFIELD TOWN SCH DIST,2015,3342,0,3277,65,3267,2059,1242,724,93,0,58
Vermont,BERKSHIRE TOWN SCH DIST,2015,3874,0,3844,30,5413,2602,1660,756,186,0,1399
Vermont,FAIRFAX TOWN SCH DIST,2015,12647,0,10902,1745,12864,10822,7227,3270,325,0,374
Vermont,FAIRFIELD TOWN SCH DIST,2015,5401,0,5326,75,5755,3533,2336,1074,123,0,135
Vermont,FLETCHER TOWN SCHOOL DISTRICT,2015,3046,0,3011,35,3239,1944,1212,654,78,0,49
Vermont,FRANKLIN CENTRAL TOWN SCH DIST,2015,1825,0,1787,38,1817,1642,917,653,72,0,20
Vermont,GEORGIA TOWN SCH DIST,2015,12621,0,12441,180,12577,7497,4911,2339,247,0,360
Vermont,HIGHGATE TOWN SCH DIST,2015,5008,0,4954,54,5084,4453,3182,1123,148,0,47
Vermont,MONTGOMERY TOWN SCH DIST,2015,2530,0,2494,36,2548,1707,1002,599,106,0,8
Vermont,RICHFORD TOWN SCH DIST,2015,6671,0,6252,419,6906,6442,3987,2096,359,0,136
Vermont,ST ALBANS CITY SCHS,2015,12048,0,11784,264,12366,11204,7525,3126,553,0,201
Vermont,ST ALBANS TOWN SCHOOL DISTRICT,2015,10941,0,10615,326,10978,10188,6900,2933,355,0,168
Vermont,SHELDON TOWN SCH DIST,2015,5502,0,5449,53,5576,3893,2493,1255,145,0,58
Vermont,SWANTON TOWN SCH DIST,2015,8564,0,8492,72,9182,8382,5795,2335,252,0,158
Vermont,FRANKLIN CENTRAL SUPV UNION,2015,9015,2821,2241,3953,6743,6154,3231,2873,50,35,84
Vermont,FRANKLIN NORTHEAST SUPV UNION,2015,4121,2742,263,1116,2812,2811,785,2026,0,0,1
Vermont,FRANKLIN NORTHWEST SUPV UNION,2015,6778,2581,296,3901,4509,4450,1650,2751,49,0,59
Vermont,FRANKLIN WEST SUPERVISORY UNION,2015,4297,1155,248,2894,3740,3685,1348,2337,0,0,45
Vermont,MISSISQUOI VALLEY UNION HIGH SCHOOL DIST 7,2015,15352,0,14705,647,15151,14132,9304,4420,408,0,389
Vermont,ALBURG TOWN SCH DIST,2015,5167,0,5141,26,4810,3300,2089,1051,160,0,12
Vermont,GRAND ISLE TOWN SCH DIST,2015,5295,0,5283,12,4982,3304,2401,903,0,0,80
Vermont,ISLE LA MOTTE TOWN SCH DIST,2015,1378,4,1350,24,1150,605,367,193,45,0,0
Vermont,NORTH HERO TOWN SCH DIST,2015,1706,0,1639,67,1614,926,591,335,0,0,5
Vermont,FOLSOM EDUC & COMMUNITY CENTER,2015,3374,0,3235,139,3758,2762,1478,1275,9,0,21
Vermont,GRAND ISLE SUPERVISORY UNION,2015,2499,1196,116,1187,2010,1971,471,1263,237,0,39
Vermont,BELVIDERE CENTRAL TOWN SCH DT,2015,633,0,593,40,503,91,0,91,0,15,0
Vermont,CAMBRIDGE SCHOOL DISTRICT,2015,5728,0,5409,319,5788,5227,3194,1816,217,0,102
Vermont,EDEN TOWN SCH DIST,2015,2830,0,2467,363,2836,2702,1454,1160,88,0,30
Vermont,ELMORE TOWN SCH DIST,2015,2082,23,2047,12,2288,517,438,79,0,0,0
Vermont,HYDE PARK TOWN SCH DIST,2015,4251,1,4094,156,4443,4039,2870,1046,123,0,57
Vermont,JOHNSON TOWN SCH DIST,2015,4456,1,4205,250,4619,4213,2538,1431,244,0,161
Vermont,MORRISTOWN TOWN SCH DIST,2015,14720,417,12342,1961,14806,13287,9386,3574,327,0,160
Vermont,STOWE TOWN SCH DIST,2015,12134,101,11219,814,12212,10637,7495,2851,291,0,389
Vermont,WATERVILLE CENTRAL TOWN SCH DT,2015,1374,0,948,426,1547,1483,889,547,47,0,4
Vermont,WOLCOTT TOWN SCH DIST,2015,4934,3,4826,105,4910,1673,916,662,95,0,17
Vermont,LAMOILLE NORTH SUPERVISORY UNION,2015,4221,2038,164,2019,2036,1944,26,1916,2,0,61
Vermont,LAMOILLE SOUTH SUPERVISORY UNION,2015,4708,1571,295,2842,3204,3197,538,2659,0,0,7
Vermont,LAMOILLE UNION HIGH SCH DIST 18,2015,19864,158,17174,2532,18541,15947,10606,4872,469,134,326
Vermont,BRAINTREE TOWN SCH DIST,2015,1397,0,1352,45,1307,739,557,177,5,0,7
Vermont,BROOKFIELD TOWN SCH DIST,2015,1329,0,1310,19,1252,705,570,135,0,0,4
Vermont,CHELSEA TOWN SCH DIST,2015,3335,56,3003,276,3465,2784,1429,1235,120,0,34
Vermont,NEWBURY TOWN SCH DIST,2015,2330,3,2178,149,2445,2247,1393,751,103,0,57
Vermont,ORANGE CENTER TOWN SCH DIST,2015,2928,0,2847,81,3172,1849,1178,603,68,0,132
Vermont,RANDOLPH TOWN SCH DIST,2015,4731,0,4608,123,4527,2848,2131,699,18,0,86
Vermont,STRAFFORD TOWN SCH DIST,2015,3235,3,3173,59,3295,2357,1602,663,92,0,18
Vermont,THETFORD TOWN SCH DIST,2015,8350,37,8213,100,8562,7839,6488,1249,102,0,485
Vermont,TUNBRIDGE CENTRAL SCH DIST,2015,3209,4,3160,45,3185,1907,1169,676,62,0,23
Vermont,WASHINGTON VILLAGE SCHOOL DIST,2015,2221,0,2190,31,2294,1679,1083,541,55,0,9
Vermont,WILLIAMSTOWN TOWN SCHOOL DIST,2015,9318,163,8735,420,9260,7049,4072,2639,338,0,141
Vermont,BLUE MT UNIFIELD SCHOOL DISTRICT 21,2015,8729,509,7547,673,7989,7617,4578,2788,251,0,116
Vermont,RIVENDELL INTERSTATE SCHOOL DISTRICT,2015,10645,517,6418,3710,10160,9692,5312,4127,253,0,177
Vermont,ORANGE EAST SUPERVISORY UNION,2015,3402,1833,159,1410,2189,2146,746,1400,0,7,8
Vermont,ORANGE SOUTHWEST SUPERVISORY UNION,2015,7636,944,340,6352,7161,6790,2356,3928,506,0,114
Vermont,BRADFORD INC SCH DIST,2015,4004,205,3593,206,4020,3679,2436,1045,198,0,32
Vermont,RANDOLPH UNION HIGH SCH DIST 2,2015,11027,112,9514,1401,11424,7970,5312,2658,0,166,163
Vermont,UNION SCHOOL DIST 36,2015,5963,9,5889,65,6050,4909,3379,1367,163,0,48
Vermont,OXBOW UNION HIGH SCHOOL DIST 30,2015,9177,153,7331,1693,9417,8581,5395,3004,182,87,171
Vermont,BARTON INCORP SCH DIST,2015,2724,0,2583,141,3029,2218,1272,782,164,0,44
Vermont,ORLEANS INCORP SCH DIST,2015,1788,0,1611,177,2016,1380,809,477,94,0,28
Vermont,ALBANY TOWN SCH DIST,2015,1870,0,1819,51,1835,1278,777,422,79,0,23
Vermont,BROWNINGTON CENTRAL SCH DIST,2015,1568,0,1507,61,1686,1271,737,440,94,0,4
Vermont,CHARLESTON TOWN SCH DIST,2015,1692,0,1649,43,1889,1685,1172,440,73,0,36
Vermont,COVENTRY VILLAGE SCH DIST,2015,2575,1,2504,70,2760,1960,1282,678,0,0,11
Vermont,CRAFTSBURY TOWN SCH DIST,2015,3803,4,3339,460,3513,2550,1446,1013,91,0,47
Vermont,DERBY TOWN SCH DIST,2015,5720,0,5268,452,5567,4869,2931,1938,0,0,220
Vermont,GLOVER TOWN SCH DIST,2015,2165,0,2090,75,2168,1586,971,527,88,0,30
Vermont,LAKEVIEW UNION SCH DIST 43,2015,1485,2,1473,10,1496,1045,539,455,51,0,7
Vermont,HOLLAND TOWN SCH DIST,2015,1050,0,1039,11,1404,909,539,326,44,0,374
Vermont,IRASBURG VILLAGE SCH DIST,2015,1849,0,1806,43,2062,1494,927,479,88,0,34
Vermont,JAY VILLAGE SCH DIST,2015,1032,32,1000,0,975,45,0,45,0,0,0
Vermont,LOWELL VILLAGE SCH DIST,2015,1670,0,1645,25,1799,1639,1122,439,78,0,7
Vermont,MORGAN TOWN SCH DIST,2015,674,0,669,5,517,121,0,121,0,0,2
Vermont,NEWPORT CITY SCHS,2015,5723,161,5522,40,5799,5345,3466,1675,204,0,24
Vermont,NEWPORT TOWN SCH DIST,2015,2924,44,2858,22,3058,1934,1212,645,77,0,4
Vermont,TROY TOWN SCH DIST,2015,2765,0,2701,64,3885,2678,1558,986,134,0,946
Vermont,WESTFIELD COMMUNITY SCH DIST,2015,658,10,648,0,660,4,2,2,0,0,0
Vermont,WESTMORE TOWN SCH DIST,2015,351,0,350,1,350,83,28,55,0,0,0
Vermont,GREENSBORO SCHOOL DISTRICT,2015,23,0,23,0,40,3,0,3,0,0,0
Vermont,JAY/WESTFIELD JT ELEMTARY DIST,2015,1517,8,84,1425,1511,1457,924,471,62,0,8
Vermont,NORTH COUNTRY JUNIOR UHSD #22A,2015,5893,0,4905,988,7145,5354,3417,1806,131,0,1672
Vermont,ORLEANS CENTRAL SUPV UNION,2015,7310,1725,583,5002,5977,5920,4205,1700,15,0,57
Vermont,ORLEANS-ESSEX NORTH SUPV UNION,2015,9087,4380,440,4267,6335,6199,1538,4657,4,0,107
Vermont,ORLEANS SOUTHWEST SUPV UNION,2015,10265,1859,682,7724,9762,9617,6122,3437,58,23,45
Vermont,NORTH COUNTRY UNION HIGH SCHOOL DIST 22B,2015,19789,247,17166,2376,20203,16362,10637,5206,519,87,1342
Vermont,LAKE REGION UNION SCHOOL DIST 24,2015,6551,0,6105,446,6522,4945,2966,1768,211,0,217
Vermont,BRANDON TOWN SCH DIST,2015,5492,0,5356,136,5434,3645,2686,959,0,0,0
Vermont,BENSON VILLAGE SCH DIST,2015,1731,0,1685,46,1698,1425,917,465,43,0,28
Vermont,CASTLETON-HUBBARDTON USD #42,2015,6364,0,6250,114,6524,5872,3885,1812,175,0,85
Vermont,CHITTENDEN TOWN SCH DIST,2015,3395,21,3372,2,3404,73,69,4,0,0,0
Vermont,CLARENDON TOWN SCH DIST,2015,3298,0,3193,105,3466,2777,1709,991,77,0,5
Vermont,DANBY TOWN SCH DIST,2015,2006,0,1984,22,2149,1012,875,137,0,0,0
Vermont,FAIR HAVEN TOWN SCH DIST,2015,5459,0,5092,367,5536,5046,3243,1653,150,0,82
Vermont,HUBBARDTON TOWN SCH DIST,2015,474,0,474,0,365,17,14,3,0,0,0
Vermont,IRA SCHOOL DISTRICT,2015,669,0,620,49,647,31,31,0,0,0,0
Vermont,MENDON TOWN SCH DIST,2015,2221,2,2219,0,2293,67,62,5,0,0,0
Vermont,MIDDLETOWN SPRG VILLAGE SCH DIST,2015,2392,0,2250,142,2342,1458,962,437,59,0,9
Vermont,MT HOLLY TOWN SCH DIST,2015,1756,0,1621,135,1887,1657,1158,499,0,0,94
Vermont,MT TABOR TOWN SCH DIST,2015,422,59,362,1,457,260,231,29,0,0,0
Vermont,PAWLET TOWN SCH DIST,2015,1755,0,1746,9,1782,1028,840,188,0,0,0
Vermont,PITTSFIELD TOWN SCH DIST,2015,1436,6,1423,7,1527,273,246,27,0,0,0
Vermont,PITTSFORD TOWN SCH DIST,2015,3910,0,3807,103,3969,2811,1890,921,0,45,50
Vermont,POULTNEY TOWN SCH DIST,2015,7752,0,6971,781,7848,6919,4566,2153,200,0,0
Vermont,RUTLAND CITY SCHOOLS,2015,50700,4124,41336,5240,57259,46953,32792,13017,1144,377,9148
Vermont,RUTLAND TOWN SCH DIST,2015,7719,8,7555,156,8030,5538,3862,1535,141,0,49
Vermont,KILLINGTON TOWN SCH DIST,2015,1712,1,1146,565,1608,1424,934,443,47,0,21
Vermont,SHREWSBURY MOUNTAIN SCH DIST,2015,1170,0,1144,26,1381,908,534,333,41,0,200
Vermont,SUDBURY TOWN SCH DIST,2015,549,0,527,22,590,381,223,158,0,0,25
Vermont,TINMOUTH CENTER SCH DIST,2015,1627,3,1556,68,1649,770,504,234,32,0,6
Vermont,WALLINGFORD VILLAGE SCH DIST,2015,2255,6,2171,78,2929,1932,1213,654,65,0,552
Vermont,WELLS VILLAGE SCH DIST,2015,2446,0,2281,165,2493,1641,1102,486,53,0,0
Vermont,WEST HAVEN TOWN SCH DIST,2015,260,0,258,2,362,3,0,3,0,0,0
Vermont,WEST RUTLAND TOWN SCHOOL DIST,2015,5843,13,5424,406,5920,5222,3645,1424,153,0,144
Vermont,METTAWEE COMMUNITY SCHOOL UD #47,2015,3365,0,3133,232,3526,3191,2153,898,140,0,32
Vermont,ADDISON-RUTLAND SUPV UNION,2015,3929,1543,160,2226,3490,3454,1017,2382,55,0,36
Vermont,RUTLAND CENTRAL SUPV UNION,2015,2290,1018,156,1116,2013,1977,335,1615,27,0,8
Vermont,RUTLAND NORTHEAST SUPV UNION,2015,11933,1919,936,9078,11710,11418,6568,4213,637,132,160
Vermont,RUTLAND SOUTH SUPERVISORY UNION,2015,5688,886,383,4419,5232,5111,2339,2772,0,0,23
Vermont,RUTLAND SOUTHWEST SUPV UNION,2015,2739,763,110,1866,2168,2166,363,1786,17,0,0
Vermont,PROCTOR TOWN SCH DIST,2015,5361,8,5106,247,5413,4663,3135,1398,130,0,126
Vermont,OTTER VALLEY U HIGH SCHOOL DIST 8,2015,10581,0,10284,297,10096,6584,4167,2417,0,0,16
Vermont,BARSTOW MEMORIAL JCES,2015,3776,0,149,3627,3672,2593,1698,895,0,0,0
Vermont,FAIR HAVEN UNION HIGH SCHOOL DIST 16,2015,7926,0,7394,532,8127,7086,4719,2178,189,0,198
Vermont,CURRIER MEMORIAL UNION SCH DISTRICT 23,2015,1903,0,1842,61,2045,1777,1072,619,86,0,25
Vermont,BLACK RIVER USD #39,2015,4146,0,4016,130,4239,3838,2668,1167,3,0,58
Vermont,MILL RIVER UNION SCHOOL DIST 40,2015,9791,0,7223,2568,9574,6755,4283,2265,207,0,92
Vermont,BARRE CITY SCHS,2015,13612,0,13524,88,14742,14025,9317,4708,0,0,209
Vermont,BARRE TOWN SCH DIST,2015,11586,0,11381,205,12365,11710,7406,3978,326,0,178
Vermont,BERLIN TOWN SCH DIST,2015,3498,6,3400,92,3559,3240,2007,1077,156,0,31
Vermont,CABOT TOWN SCH DIST,2015,4135,0,3866,269,3931,3095,1858,1096,141,92,41
Vermont,CALAIS TOWN SCH DIST,2015,2127,4,2036,87,2173,1977,1263,638,76,0,41
Vermont,DUXBURY CORNER SCH DIST,2015,24,0,24,0,4,0,0,0,0,0,0
Vermont,EAST MONTPELIER TOWN SCH DIST,2015,4450,4,4179,267,5718,3275,2054,1128,93,0,1948
Vermont,FAYSTON TOWN SCH DIST,2015,1942,42,1748,152,1912,1826,1097,584,145,0,20
Vermont,MIDDLESEX TOWN SCH DIST,2015,2863,4,2694,165,3126,2469,1578,792,99,0,424
Vermont,MONTPELIER SCHOOL DISTRICT,2015,18800,812,17445,543,19016,17599,10494,6662,443,0,1231
Vermont,MORETOWN SCH DIST,2015,2358,0,2191,167,2277,2173,1263,760,150,0,18
Vermont,NORTHFIELD TOWN SCH DIST,2015,10771,0,10226,545,11471,9301,6255,2771,275,0,350
Vermont,ROXBURY VILLAGE SCH DIST,2015,1328,0,1306,22,1669,1122,705,401,16,0,60
Vermont,WAITSFIELD SCHOOL DISTRICT,2015,2503,0,2410,93,2520,2400,1605,784,11,0,28
Vermont,WARREN TOWN SCH DIST,2015,2649,48,2358,243,2633,2477,1631,740,106,0,19
Vermont,WOODBURY TOWN SCH DIST,2015,1019,1,997,21,1074,812,327,435,50,0,0
Vermont,WORCESTER VILLAGE SCH DIST,2015,1317,2,1273,42,1407,1281,803,422,56,0,28
Vermont,SPAULDING HSUD #41,2015,16296,207,14751,1338,18729,15853,9620,5175,1058,0,1589
Vermont,DUXBURY/WATERBURY USD #45,2015,12108,19,11790,299,11813,11052,7431,3295,326,0,145
Vermont,BARRE SUPERVISORY UNION,2015,4910,2754,175,1981,2321,2223,97,2126,0,0,98
Vermont,ORANGE NORTH SUPERVISORY UNION,2015,3364,891,296,2177,2730,2719,1365,1354,0,0,11
Vermont,WASHINGTON CENTRAL SUPV UNION,2015,4800,1130,1023,2647,4006,3135,1122,2013,0,660,93
Vermont,WASHINGTON NORTHEAST SUPV UNION,2015,2809,802,135,1872,2165,2145,797,1348,0,15,5
Vermont,WASHINGTON SOUTH SUPV UNION,2015,2200,906,92,1202,1997,1966,181,1717,68,0,31
